종목코드,종목명,상장주식수,거래량,거래량(%),외국인순매수,외국인매수(%),거래대금,지분율,시가,고가,종가,등락률,PER,PBR,기관전체순매수,금융투자순매수,보험순매수,투신순매수,사모순매수,은행순매수,개인순매수,외국인기관순매수,외국인기관순매수금액
042700,한미반도체,97339302.0,387304.0,0.39789066907424503,26323,6.796469956416665,22724739200.0,13.41,58600.0,59000.0,59000.0,1.03,62.83,14.72,85691.0,85168.0,2.0,-5804.0,8033.0,0.0,-114514,112014.0,6608826000.0
161890,한국콜마,22881180.0,80823.0,0.3532291603842109,27354,33.84432649122156,4449041200.0,29.84,55700.0,55700.0,54500.0,-1.8,0.0,1.88,-25951.0,-17105.0,446.0,-7438.0,-3733.0,,-1285,1403.0,76463500.0
451760,컨텍,14589316.0,3149325.0,21.586515776339343,65301,2.07349193874878,74136744850.0,1.27,22050.0,25350.0,22750.0,4.36,0.0,0.0,-141843.0,-66784.0,19904.0,-21844.0,8828.0,-84060.0,314928,-76542.0,-1741330500.0
000810,삼성화재,47374837.0,59031.0,0.1246041226484853,5809,9.840592231200555,14625306500.0,53.8,247000.0,250000.0,247500.0,0.81,8.22,0.9,-5686.0,-9467.0,-103.0,-693.0,48.0,7500.0,-12,123.0,30442500.0
004170,신세계,9845181.0,38644.0,0.39251690751038504,8700,22.513197391574373,6320141600.0,15.83,163500.0,164400.0,163200.0,0.12,3.95,0.39,-16999.0,-1100.0,-3847.0,2091.0,1065.0,,8049,-8299.0,-1354396800.0
000120,CJ대한통운,22812344.0,118432.0,0.519157522786786,10686,9.022899216427993,15745003800.0,12.81,134100.0,136500.0,132500.0,-0.38,16.18,0.74,3855.0,5614.0,4340.0,1587.0,-5993.0,-188.0,-8534,14541.0,1926682500.0
210980,SK디앤디,22190164.0,350913.0,1.5813898446176422,44568,12.700583905412453,11161459550.0,5.59,30600.0,32400.0,32150.0,5.24,10.42,1.02,5777.0,-4203.0,-3486.0,-5216.0,1051.0,,-54850,50345.0,1618591750.0
111770,영원무역,44311468.0,82862.0,0.1869989953842197,32175,38.829620332601195,3619715050.0,28.34,43250.0,44000.0,43500.0,1.28,2.83,0.68,-7034.0,-8471.0,-139.0,3610.0,2190.0,60.0,-25162,25141.0,1093633500.0
115180,큐리언트,20435963.0,2612247.0,12.782598011162968,347625,13.307508822863994,10589530780.0,1.47,3750.0,4325.0,4250.0,10.39,0.0,2.4,-5171.0,-27861.0,,46244.0,-23554.0,,-480380,342454.0,1455429500.0
185750,종근당,12568464.0,83143.0,0.6615207713528081,11977,14.405301709103593,9670314200.0,11.58,118500.0,119600.0,115800.0,-2.28,18.31,2.37,-18469.0,840.0,443.0,-7972.0,-855.0,,6708,-6492.0,-751773600.0
036090,위지트,118392284.0,79915155.0,67.50030686121403,1334796,1.6702664219321106,80139475062.0,1.59,947.0,1056.0,1056.0,29.89,7.44,0.78,6991.0,6991.0,,,,,-1226203,1341787.0,1416927072.0
002380,KCC,8886471.0,30167.0,0.339471090379972,6191,20.522425166572745,6590583000.0,12.32,222000.0,224000.0,216000.0,-2.26,47.33,0.31,-16504.0,-9173.0,-200.0,2464.0,-256.0,,9993,-10313.0,-2227608000.0
067310,하나마이크론,47979854.0,594025.0,1.23807171234827,47435,7.98535415176129,16294989550.0,8.95,27250.0,27800.0,27600.0,1.66,418.18,5.01,15942.0,51282.0,-7740.0,1537.0,-25028.0,,-68760,63377.0,1749205200.0
358570,지아이이노베이션,22070300.0,901506.0,4.084702065671967,50581,5.610722502124223,23033882750.0,0.68,24500.0,26500.0,26400.0,8.87,0.0,5.52,104800.0,41509.0,8465.0,53687.0,11139.0,,-155146,155381.0,4102058400.0
084730,팅크웨어,11109424.0,540403.0,4.8643656052735045,69412,12.844488280042857,9960837720.0,4.64,17650.0,18940.0,18900.0,8.12,53.39,1.09,63043.0,96.0,1018.0,31125.0,23849.0,,-140363,132455.0,2503399500.0
003280,흥아해운,240424899.0,42768821.0,17.788848483617333,414869,0.970026739806552,138129652715.0,0.83,3010.0,3375.0,3145.0,3.97,33.46,5.78,4636.0,-172.0,,-57.0,,,-426478,419505.0,1319343225.0
417500,제이아이테크,32784744.0,4372014.0,13.335513615723215,266785,6.102107632775192,20954582750.0,0.18,4600.0,4985.0,4840.0,10.76,11.89,2.55,161862.0,161862.0,,,,,-441208,428647.0,2074651480.0
299900,위지윅스튜디오,171048884.0,8301914.0,4.853532981834596,314318,3.786090773766146,34527642750.0,3.54,4130.0,4360.0,3990.0,-1.12,0.0,3.77,-370051.0,7854.0,,-375167.0,-2738.0,,36979,-55733.0,-222374670.0
084370,유진테크,22916042.0,284309.0,1.2406549089061716,29846,10.497733100253598,11876310200.0,24.56,40450.0,42250.0,41900.0,4.1,24.69,2.87,47952.0,12049.0,-2415.0,24995.0,3285.0,70.0,-79564,77798.0,3259736200.0
251270,넷마블,85953502.0,116574.0,0.13562449148377922,20494,17.580249455281624,6912276700.0,23.84,59300.0,60200.0,58900.0,0.68,0.0,0.88,12108.0,-18624.0,3123.0,6573.0,3596.0,,-30225,32602.0,1920257800.0
000990,DB하이텍,44398588.0,312510.0,0.7038737358043909,22751,7.280087037214809,16485922800.0,22.23,53000.0,53300.0,52800.0,0.0,4.11,1.4,5009.0,31396.0,2799.0,-5065.0,-20351.0,,-19642,27760.0,1465728000.0
281820,케이씨텍,20861556.0,108663.0,0.5208767744841277,39481,36.33343456374295,3268679900.0,13.49,30300.0,30750.0,30250.0,-0.98,11.24,1.44,-33641.0,175.0,-11293.0,-7390.0,-8622.0,,-6297,5840.0,176660000.0
008700,아남전자,77124820.0,5821805.0,7.548549221897698,521741,8.961842590055834,13290524600.0,8.33,2215.0,2345.0,2260.0,2.49,12.49,1.78,6199.0,-83.0,,,,,-527184,527940.0,1193144400.0
453860,에이에스텍,5657215.0,641488.0,11.339289738855603,29021,4.52401291996109,25406547650.0,1.15,37750.0,41200.0,39700.0,10.74,66.95,32.17,5417.0,17900.0,,1597.0,12454.0,,-33593,34438.0,1367188600.0
418470,밀리의서재,8388289.0,2899414.0,34.56502273586425,44652,1.5400353312772856,76229738650.0,5.66,24750.0,27950.0,26200.0,8.04,12.04,22.82,-269.0,-6656.0,7491.0,15081.0,-16571.0,,57679,44383.0,1162834600.0
000210,DL,20955884.0,170452.0,0.8133849185269397,20994,12.316663928848005,8753030350.0,10.18,49400.0,52500.0,51000.0,4.94,19.04,0.26,31642.0,-1312.0,-5804.0,7621.0,5549.0,,-42503,52636.0,2684436000.0
002790,아모레G,82458180.0,157262.0,0.19071728238484043,39733,25.265480535666597,4229289100.0,10.14,27500.0,27500.0,26850.0,-1.1,40.87,0.61,-78278.0,-40395.0,-422.0,-2467.0,2028.0,,37901,-38545.0,-1034933250.0
322310,오로스테크놀로지,9366542.0,181922.0,1.9422536086423354,38281,21.04253471267906,5049848400.0,0.0,28450.0,28450.0,27800.0,-2.28,0.0,4.21,-1621.0,-1586.0,185.0,,-13247.0,,-36067,36660.0,1019148000.0
095660,네오위즈,22033719.0,163926.0,0.7439779004170834,38610,23.553310640166906,4465400350.0,7.71,27050.0,27500.0,27300.0,1.68,43.68,1.25,-23786.0,4055.0,76.0,538.0,-1118.0,103.0,-15334,14824.0,404695200.0
039440,에스티아이,15830000.0,211973.0,1.33905874921036,38902,18.352337325980194,5730332250.0,6.85,26700.0,27500.0,27200.0,2.06,13.61,1.84,3320.0,11339.0,184.0,5966.0,-8439.0,,-45648,42222.0,1148438400.0
336570,원텍,88173915.0,873395.0,0.9905367137208323,109150,12.497209166528318,8120873810.0,6.03,9300.0,9450.0,9190.0,-1.29,58.16,14.16,-88949.0,26925.0,212.0,-3480.0,-50606.0,,-30181,20201.0,185647190.0
950160,코오롱티슈진,,,,87235,,,,,,,,,,8886.0,,,,8886.0,,-131438,96121.0,
335890,비올,58333152.0,1174281.0,2.0130594005960796,99007,8.431286889594569,11200482800.0,4.22,9310.0,9760.0,9490.0,2.04,47.93,14.16,-81947.0,-14454.0,768.0,4388.0,-85518.0,13000.0,-73029,17060.0,161899400.0
302440,SK바이오사이언스,76827750.0,85510.0,0.11130092967710234,13751,16.081160098234122,5825592600.0,6.06,68500.0,68800.0,68200.0,0.15,42.73,3.01,-11080.0,-5811.0,-1652.0,126.0,-306.0,,-5177,2671.0,182162200.0
203650,드림시큐리티,50605754.0,8867120.0,17.521960052210662,253636,2.8604101444437426,34765740630.0,2.63,3720.0,4100.0,3845.0,4.2,20.13,2.28,-2231.0,679.0,,590.0,-3500.0,,-197869,251405.0,966652225.0
248070,솔루엠,50005551.0,371109.0,0.7421356081047883,31753,8.55624627804769,10610962100.0,20.1,28250.0,28800.0,28700.0,2.32,30.08,4.82,79556.0,-361.0,874.0,58594.0,-3491.0,,-111220,111309.0,3194568300.0
