종목코드,종목명,상장주식수,거래량,거래량(%),외국인순매수,외국인매수(%),거래대금,지분율,시가,고가,종가,등락률,PER,PBR,기관전체순매수,금융투자순매수,보험순매수,투신순매수,사모순매수,은행순매수,개인순매수,외국인기관순매수,외국인기관순매수금액
066970,엘앤에프,36247825.0,1994054.0,5.501168690811104,172024,8.62684761796822,399639158000.0,20.23,180300.0,208000.0,205000.0,8.01,24.79,5.33,598646.0,60855.0,5938.0,79372.0,404685.0,,-754163,770670.0,157987350000.0
035420,NAVER,162408594.0,695734.0,0.4283849658842561,126367,18.16311981303199,160920812500.0,48.6,227500.0,235500.0,230000.0,0.22,45.94,1.52,-76036.0,-47329.0,-1226.0,11307.0,-1139.0,8600.0,-1135,50331.0,11576130000.0
068270,셀트리온,217980707.0,1163432.0,0.5337316389197692,90899,7.81300497149812,219888095800.0,22.44,192400.0,194300.0,187500.0,-0.32,49.99,6.48,-49358.0,-58317.0,3158.0,9252.0,18.0,,-46951,41541.0,7788937500.0
373220,LG에너지솔루션,234000000.0,246497.0,0.10534059829059829,37013,15.01559856712252,98703830500.0,4.8,396500.0,404000.0,400500.0,0.25,121.14,5.0,-11498.0,-11783.0,980.0,4721.0,3268.0,,-26075,25515.0,10218757500.0
450080,에코프로머티,68985218.0,1292167.0,1.87310707635946,57644,4.461033287493025,285296433000.0,1.03,211000.0,228500.0,223500.0,3.23,760.2,41.18,63870.0,-2116.0,261.0,1092.0,-983.0,,-123485,121514.0,27158379000.0
352820,하이브,41652097.0,244762.0,0.5876342792536953,50369,20.57876631176408,56393100000.0,20.97,233500.0,236000.0,228500.0,-2.14,180.63,3.41,-67332.0,2310.0,-2691.0,-12648.0,-13434.0,,21930,-16963.0,-3876045500.0
015760,한국전력,641964077.0,2467333.0,0.3843412876823636,544076,22.051178337095152,47652140510.0,14.12,18750.0,19490.0,19240.0,2.94,0.0,0.3,409231.0,94910.0,91719.0,99785.0,21867.0,,-902444,953307.0,18341626680.0
005935,삼성전자우,822886700.0,1216737.0,0.1478620325252553,166703,13.700824418095284,72545249724.0,73.06,60200.0,60200.0,59100.0,-1.66,0.0,0.0,-138464.0,-6883.0,-23789.0,-66523.0,-38713.0,16600.0,-28576,28239.0,1668924900.0
196170,알테오젠,52184478.0,891661.0,1.7086709193488532,107170,12.019141803891838,81045516200.0,10.98,88100.0,93500.0,90400.0,1.23,0.0,31.29,29523.0,503.0,2358.0,2573.0,39126.0,,-115169,136693.0,12357047200.0
005490,POSCO홀딩스,84571230.0,424725.0,0.502209794039888,20885,4.9172994290423215,186073383500.0,27.23,438000.0,444000.0,437500.0,-1.02,10.55,0.63,-28974.0,-22839.0,-298.0,991.0,115.0,6.0,7072,-8089.0,-3538937500.0
247540,에코프로비엠,97801344.0,633626.0,0.6478704423530213,28739,4.535640898574238,186395551000.0,8.33,286000.0,300000.0,296500.0,1.37,102.92,21.24,20404.0,-8967.0,1414.0,11635.0,-19408.0,,-53549,49143.0,14570899500.0
011200,HMM,689039496.0,2724515.0,0.3954076676034257,381850,14.015338509789816,56242864950.0,9.76,20450.0,21000.0,20700.0,0.49,1.01,0.49,143000.0,-94050.0,12943.0,19767.0,-6222.0,,-418979,524850.0,10864395000.0
003670,포스코퓨처엠,77463220.0,352034.0,0.45445309399738354,19195,5.452598328570535,107040281500.0,6.89,300500.0,309500.0,303500.0,-0.82,198.76,9.51,-43650.0,-584.0,-745.0,-42162.0,-3313.0,-6.0,24241,-24455.0,-7422092500.0
454910,두산로보틱스,64819980.0,1482088.0,2.2864678452538865,58823,3.9689276210319493,141524685200.0,1.44,98800.0,99700.0,93300.0,-4.21,0.0,106.02,-55193.0,-4899.0,-2979.0,-5888.0,-11635.0,,-7672,3630.0,338679000.0
117730,티로보틱스,17773193.0,5152105.0,28.988066466166206,228512,4.435313333093949,119451666400.0,0.46,21300.0,24350.0,24150.0,13.65,0.0,13.78,98434.0,-444.0,,43165.0,25713.0,,-332992,326946.0,7895745900.0
138040,메리츠금융지주,203372114.0,643595.0,0.3164617741053722,87176,13.545164272562715,39274785300.0,17.27,59100.0,62300.0,61100.0,2.69,7.27,2.26,8260.0,-10454.0,2573.0,-633.0,1268.0,,-72416,95436.0,5831139600.0
403870,HPSP,82844274.0,1051349.0,1.2690665863038404,119136,11.331727142937313,42962422300.0,20.81,41000.0,41900.0,41750.0,1.33,46.18,17.35,97317.0,90222.0,1717.0,-11896.0,20397.0,,-225436,216453.0,9036912750.0
012330,현대모비스,93655094.0,119474.0,0.1275680744071433,21867,18.302726953144617,25512031500.0,39.1,214500.0,216000.0,213000.0,-1.62,7.84,0.52,-57916.0,-25681.0,-1028.0,-4982.0,-382.0,30.0,34884,-36049.0,-7678437000.0
011790,SKC,37868298.0,224008.0,0.5915449381960605,53835,24.03262383486304,17949210700.0,12.69,80400.0,81600.0,79400.0,-2.7,0.0,1.56,-65664.0,-9906.0,-418.0,-23686.0,-93.0,0.0,12716,-11829.0,-939222600.0
000120,CJ대한통운,22812344.0,101585.0,0.4453071547579679,32810,32.29807550327312,12645346300.0,12.99,124800.0,127800.0,124100.0,-1.51,15.15,0.69,-3410.0,-12082.0,-3584.0,714.0,7484.0,70.0,-28860,29400.0,3648540000.0
000270,기아,402044203.0,836055.0,0.20795101477933758,44527,5.325845787657511,75419487700.0,39.34,90200.0,91200.0,89800.0,-1.21,6.65,0.92,-58147.0,-86483.0,679.0,12572.0,41076.0,-10.0,12079,-13620.0,-1223076000.0
055550,신한지주,512759471.0,443148.0,0.08642414720019867,98274,22.176338379051693,16315113450.0,60.88,36800.0,37100.0,36850.0,-0.94,4.36,0.39,-164280.0,-144203.0,1102.0,-5405.0,-802.0,0.0,65234,-66006.0,-2432321100.0
005380,현대차,211531506.0,225780.0,0.10673587318950019,19320,8.557002391708743,42113540200.0,33.75,186600.0,188100.0,186200.0,-0.69,6.53,0.46,-72639.0,-50783.0,2009.0,-3364.0,-850.0,-5.0,51556,-53319.0,-9927997800.0
348370,엔켐,16502364.0,1481991.0,8.980476978934654,34986,2.360743081435717,163757937500.0,7.16,107000.0,117600.0,110500.0,3.27,77.87,6.18,-88600.0,-28543.0,-740.0,-5298.0,-36790.0,,59029,-53614.0,-5924347000.0
417200,LS머트리얼즈,67652659.0,3068132.0,4.535124037031568,76441,2.491450824149678,140300587850.0,0.29,45150.0,46700.0,45600.0,-0.87,278.05,24.29,-1485.0,0.0,-64.0,,-421.0,,-79886,74956.0,3417993600.0
307950,현대오토에버,27423982.0,81085.0,0.2956718685127492,19125,23.586359992600357,14704312500.0,3.04,184100.0,185700.0,180200.0,-2.07,43.38,3.34,-9387.0,1529.0,-647.0,-6038.0,2686.0,,-9832,9738.0,1754787600.0
180640,한진칼,66762279.0,83490.0,0.1250556470668115,42858,51.333093783686664,6665025600.0,19.27,78500.0,80500.0,80200.0,0.63,7.91,2.16,-29059.0,-18042.0,54.0,-19.0,277.0,,-9427,13799.0,1106679800.0
036930,주성엔지니어링,48249212.0,930563.0,1.928659477381724,114376,12.291053910374687,27685221150.0,10.12,30400.0,30700.0,29500.0,-2.96,13.34,2.92,-87459.0,57539.0,-9410.0,-22935.0,-5534.0,2000.0,-26629,26917.0,794051500.0
009150,삼성전기,74693696.0,151896.0,0.2033585270703434,22692,14.93916890504029,22300391500.0,30.89,148000.0,148300.0,146500.0,-0.68,11.29,1.41,-45550.0,-20649.0,-8614.0,-3700.0,-8558.0,0.0,23814,-22858.0,-3348697000.0
207940,삼성바이오로직스,71174000.0,71224.0,0.10007025037232697,4129,5.797203189935977,54774108000.0,10.71,765000.0,777000.0,766000.0,0.26,66.95,6.07,13486.0,5273.0,1935.0,-1888.0,242.0,0.0,-16817,17615.0,13493090000.0
131970,두산테스나,17006566.0,407606.0,2.3967566409350365,64228,15.757373542097024,20195812900.0,8.42,50600.0,51200.0,49550.0,-2.08,16.09,2.35,-72841.0,1285.0,-12031.0,-44115.0,16148.0,,36428,-8613.0,-426774150.0
009420,한올바이오파마,52240638.0,419749.0,0.8034913356150053,83076,19.791827973384095,15699373900.0,7.22,37950.0,38400.0,37350.0,-1.84,7470.0,11.25,-10151.0,-9274.0,-891.0,-984.0,3823.0,,-70053,72925.0,2723748750.0
232140,와이아이케이,82045350.0,3990754.0,4.864083095507545,494598,12.393597801317746,24251861290.0,1.16,6290.0,6440.0,6040.0,-5.48,18.7,1.65,488.0,413.0,,,75.0,,-532655,495086.0,2990319440.0
047810,한국항공우주,97475107.0,299923.0,0.307691891017878,53040,17.6845390316848,16156346900.0,28.27,53800.0,54300.0,53900.0,-0.74,44.36,3.68,10616.0,-14441.0,2136.0,7380.0,4755.0,,-57977,63656.0,3431058400.0
030200,KT,257860760.0,344106.0,0.133446438302594,82915,24.095772814190976,11437823100.0,42.9,33450.0,33550.0,33150.0,-1.19,6.36,0.51,-165947.0,-80748.0,-3893.0,1135.0,-1204.0,0.0,83088,-83032.0,-2752510800.0
035720,카카오,444849878.0,1918777.0,0.43133135354035096,46285,2.4122136131504597,115763346100.0,26.94,60600.0,61700.0,59600.0,-2.45,19.19,2.6,-144744.0,-99373.0,35200.0,57390.0,-277637.0,687.0,78082,-98459.0,-5868156400.0
052690,한전기술,38220000.0,202127.0,0.5288513867085296,38526,19.060293775695477,13849018900.0,6.01,67500.0,69600.0,69200.0,2.67,146.61,4.84,26543.0,494.0,5674.0,6457.0,10250.0,,-64876,65069.0,4502774800.0
018290,브이티,35798007.0,759215.0,2.1208303579581957,167187,22.02103488471645,11669864210.0,9.01,15360.0,15780.0,15700.0,0.9,45.91,6.56,39868.0,-831.0,,-13701.0,54400.0,,-203114,207055.0,3250763500.0
