종목코드,종목명,상장주식수,거래량,거래량(%),외국인순매수,외국인매수(%),거래대금,지분율,시가,고가,종가,등락률,PER,PBR,기관전체순매수,금융투자순매수,보험순매수,투신순매수,사모순매수,은행순매수,개인순매수,외국인기관순매수,외국인기관순매수금액
028300,HLB,130426978.0,16553653.0,12.691893390338308,1416011,8.554069606267571,1026948820300.0,17.48,55400.0,65200.0,65200.0,19.2,0.0,12.98,183486.0,42451.0,-1402.0,90776.0,14362.0,0.0,-1591171,1599497.0,104287204400.0
005930,삼성전자,5969782550.0,11160062.0,0.18694252104710246,814723,7.300344747188681,824499022832.0,54.34,73700.0,74500.0,73400.0,-0.94,9.11,1.27,-789926.0,-381898.0,-48680.0,-77433.0,183668.0,-873.0,-16743,24797.0,1820099800.0
000660,SK하이닉스,728002365.0,3247410.0,0.4460713530786401,412895,12.714594091907088,445104947750.0,53.1,136200.0,138600.0,136000.0,-1.02,41.95,1.48,-683146.0,-293966.0,-15793.0,1026.0,-232585.0,9903.0,278283,-270251.0,-36754136000.0
086520,에코프로,26627668.0,585304.0,2.1981046180987387,50128,8.564438308981316,305765635000.0,13.85,483000.0,540000.0,536000.0,9.28,374.56,10.56,20726.0,523.0,,14172.0,3101.0,,-74549,70854.0,37977744000.0
348370,엔켐,16608501.0,2478208.0,14.921322520316554,203153,8.197576636020866,312609828300.0,6.24,110900.0,136800.0,135500.0,19.28,95.49,7.58,18914.0,2155.0,-257.0,7587.0,15368.0,,-197870,222067.0,30090078500.0
035420,NAVER,162408594.0,406869.0,0.2505218412271951,103025,25.32141795024934,88143112500.0,48.4,211500.0,218500.0,216500.0,1.41,43.24,1.43,-901.0,-3881.0,-3667.0,-3440.0,67.0,-52.0,-99130,102124.0,22109846000.0
066970,엘앤에프,36247825.0,1664781.0,4.592774876837438,127266,7.644609110747901,263326790500.0,20.0,151500.0,162100.0,159400.0,1.21,19.28,4.15,-152134.0,284216.0,-4938.0,-403242.0,7855.0,,32412,-24868.0,-3963959200.0
373220,LG에너지솔루션,234000000.0,331129.0,0.14150811965811966,47162,14.242787554095232,126622473000.0,4.78,364000.0,392000.0,381000.0,3.53,115.25,4.76,10645.0,2236.0,-1219.0,7205.0,7879.0,12.0,-57519,57807.0,22024467000.0
000270,기아,402044203.0,2383070.0,0.5927383064394041,187503,7.868128086879529,224619256200.0,39.28,94600.0,95700.0,94400.0,1.51,7.0,0.96,29960.0,-65786.0,386.0,23970.0,20882.0,-39.0,-402041,217463.0,20528507200.0
086790,하나금융지주,292356598.0,1308427.0,0.44754488489430294,391645,29.932506742829368,58436452200.0,68.8,43750.0,45050.0,44850.0,2.51,3.8,0.36,379795.0,-7300.0,36049.0,87851.0,102418.0,-633.0,-685036,771440.0,34599084000.0
042700,한미반도체,97339302.0,833854.0,0.8566467838448235,248854,29.843833572783723,48815899300.0,13.73,57600.0,59100.0,58700.0,1.73,62.51,14.65,-7826.0,18960.0,1493.0,2283.0,-8721.0,-11.0,-238749,241028.0,14148343600.0
105560,KB금융,403511072.0,1997168.0,0.49494750914790264,257497,12.893106639000825,106946132900.0,72.75,52500.0,53900.0,53800.0,1.7,4.91,0.43,208563.0,-16221.0,37118.0,13386.0,21566.0,12011.0,-454834,466060.0,25074028000.0
034020,두산에너빌리티,640561146.0,2122184.0,0.3313007685920432,807561,38.053297923271494,32127375330.0,14.97,14870.0,15280.0,15170.0,2.02,0.0,1.36,-7117.0,-37080.0,-4082.0,3299.0,981.0,,-792248,800444.0,12142735480.0
030200,KT,257860760.0,717318.0,0.27818036369705884,323499,45.0984082373508,24976784400.0,43.25,34300.0,35100.0,34800.0,1.75,6.68,0.54,-21394.0,-6445.0,-19592.0,27626.0,24205.0,520.0,-307500,302105.0,10513254000.0
012330,현대모비스,93655094.0,232475.0,0.2482246187270924,51105,21.983008925690932,47858480500.0,39.03,210000.0,210500.0,204000.0,-2.63,7.51,0.5,-123129.0,-7403.0,-14112.0,-29744.0,-4230.0,-77.0,69335,-72024.0,-14692896000.0
294870,HDC현대산업개발,65907330.0,1641041.0,2.4899218341874874,553042,33.70068145768448,28108452450.0,12.98,16300.0,17550.0,17530.0,8.34,22.95,0.4,243683.0,22475.0,12888.0,597.0,140016.0,,-722339,796725.0,13966589250.0
065350,신성델타테크,27483948.0,5481514.0,19.944419921039,120308,2.1947950876345477,458071520200.0,10.03,75300.0,91200.0,89500.0,22.1,142.74,14.73,1211.0,1211.0,,,0.0,,-127261,121519.0,10875950500.0
012450,한화에어로스페이스,50630000.0,275364.0,0.5438751728224372,55144,20.0258566842434,39060386700.0,31.8,139600.0,143300.0,140600.0,0.07,35.47,2.48,-23949.0,-10435.0,-2306.0,7139.0,-7392.0,0.0,-34816,31195.0,4386017000.0
039030,이오테크닉스,12319550.0,229394.0,1.8620322982576474,42378,18.473892080873956,42038062800.0,19.88,185900.0,189400.0,180000.0,-5.56,28.6,4.09,-8812.0,2745.0,-521.0,-16451.0,4357.0,-2.0,-30900,33566.0,6041880000.0
450080,에코프로머티,68985218.0,2352915.0,3.410752431049794,50459,2.1445313579113567,371326861800.0,1.28,152800.0,165700.0,159700.0,1.65,543.2,29.42,31803.0,-1508.0,9233.0,3452.0,19163.0,,-81487,82262.0,13137241400.0
047050,포스코인터내셔널,175922788.0,1378497.0,0.7835806922295933,143318,10.396685665619874,70954866850.0,6.46,48500.0,52500.0,51600.0,5.52,10.79,1.6,108656.0,26602.0,1054.0,6621.0,2008.0,286.0,-250193,251974.0,13001858400.0
032640,LG유플러스,436611361.0,1254538.0,0.28733517083170906,708471,56.472661649148925,12619437080.0,38.47,9920.0,10100.0,10090.0,1.2,6.54,0.53,-103101.0,-47240.0,-1720.0,-12338.0,612.0,298.0,-600354,605370.0,6108183300.0
015760,한국전력,641964077.0,1053749.0,0.16414454293522718,326476,30.982330706838155,20190457990.0,14.08,18960.0,19280.0,19200.0,0.21,0.0,0.3,101135.0,21403.0,3245.0,32139.0,25965.0,,-428058,427611.0,8210131200.0
316140,우리금융지주,751949461.0,1568685.0,0.20861574897784252,472354,30.111462785709048,20529488670.0,38.25,13030.0,13160.0,13130.0,0.77,3.13,0.33,195343.0,-42740.0,34679.0,11643.0,114753.0,-100.0,-649940,667697.0,8766861610.0
000720,현대건설,111355765.0,671317.0,0.602857876285076,178654,26.61246475212158,22137817450.0,23.02,32000.0,33400.0,33100.0,3.28,9.1,0.48,82585.0,18566.0,22610.0,-6973.0,4095.0,,-262225,261239.0,8647010900.0
247540,에코프로비엠,97801344.0,1373958.0,1.4048457248194872,25563,1.8605372216617975,326228964000.0,8.74,222000.0,246500.0,244000.0,7.49,84.69,17.48,27964.0,-40416.0,3148.0,39041.0,13919.0,-195.0,-56164,53527.0,13060588000.0
003670,포스코퓨처엠,77463220.0,696846.0,0.8995830537382774,21563,3.0943709227002807,182428230500.0,7.27,248000.0,269000.0,267000.0,6.37,174.85,8.36,14439.0,-10865.0,3983.0,1191.0,7171.0,18.0,-34094,36002.0,9612534000.0
010140,삼성중공업,880000000.0,2813289.0,0.3196919318181818,725296,25.78106977278197,21451962890.0,20.56,7570.0,7660.0,7600.0,0.4,0.0,1.81,48010.0,-53515.0,8818.0,86812.0,12423.0,,-804171,773306.0,5877125600.0
090430,아모레퍼시픽,58492759.0,121059.0,0.2069640790922514,36370,30.04320207502127,17022225800.0,28.19,138100.0,143000.0,140000.0,0.36,71.83,1.71,4268.0,-2240.0,3922.0,2828.0,-207.0,-5.0,-42205,40638.0,5689320000.0
017670,SK텔레콤,218833144.0,272162.0,0.12436964301897521,99281,36.47864139740302,13502527100.0,41.44,49150.0,49750.0,49600.0,0.4,12.04,0.96,-9684.0,-11564.0,7546.0,10283.0,261.0,-29.0,-95229,89597.0,4444011200.0
089890,코세스,16584962.0,7191424.0,43.361112313673075,252819,3.5155624254667783,139881919860.0,1.72,20000.0,20200.0,19800.0,-2.7,41.68,5.48,-96229.0,-23865.0,-10192.0,-74733.0,12561.0,,-97982,156590.0,3100482000.0
006800,미래에셋증권,605316408.0,2857101.0,0.4720012479820306,643628,22.527310025091868,21659948660.0,13.21,7210.0,7740.0,7680.0,7.56,7.43,0.35,896127.0,294998.0,45618.0,36975.0,-2948.0,,-1484969,1539755.0,11825318400.0
009540,HD한국조선해양,70773116.0,129745.0,0.1833252615300985,40979,31.584261435893485,15219754600.0,26.3,115900.0,118300.0,116500.0,0.52,0.0,0.85,5661.0,-2912.0,102.0,3342.0,90.0,,-45666,46640.0,5433560000.0
138040,메리츠금융지주,203372114.0,419910.0,0.20647373513558498,75333,17.940272915624778,26502923500.0,17.17,62300.0,63800.0,63000.0,1.12,7.49,2.33,22541.0,-2641.0,2758.0,8224.0,-9247.0,,-79449,97874.0,6166062000.0
403870,HPSP,82844274.0,1361794.0,1.6437997875387258,95954,7.046146480304658,65657168400.0,22.95,47300.0,49450.0,47750.0,-1.14,52.82,19.84,-13131.0,24885.0,-5660.0,-16393.0,-2259.0,,-85581,82823.0,3954798250.0
161390,한국타이어앤테크놀로지,123875069.0,377047.0,0.30437682339454436,92967,24.656607796905956,18629630950.0,40.4,49450.0,50000.0,49100.0,-0.71,8.68,0.68,-3451.0,-4579.0,1013.0,7690.0,-8204.0,,-88544,89516.0,4395235600.0
259960,크래프톤,48364493.0,115167.0,0.2381230379071688,20812,18.071148853404186,24386712000.0,33.44,204500.0,215500.0,210500.0,1.69,19.74,1.93,26767.0,1924.0,1553.0,5271.0,496.0,488.0,-37025,47579.0,10015379500.0
036540,SFA반도체,164460303.0,18245164.0,11.093962291921596,594008,3.255701072349911,137083917170.0,5.87,7580.0,7820.0,7390.0,0.14,28.21,2.66,2480.0,-34913.0,,36325.0,380.0,,-554489,596488.0,4408046320.0
