종목코드,종목명,상장주식수,거래량,거래량(%),외국인순매수,외국인매수(%),거래대금,지분율,시가,고가,종가,등락률,PER,PBR,기관전체순매수,금융투자순매수,보험순매수,투신순매수,사모순매수,은행순매수,개인순매수,외국인기관순매수,외국인기관순매수금액
247540,에코프로비엠,97801344.0,3123118.0,3.1933283043635887,296291,9.487025466216775,955633873000.0,7.97,282000.0,319500.0,315000.0,12.9,109.34,22.56,479550.0,117729.0,11036.0,75207.0,174414.0,195.0,-791594,775841.0,244389915000.0
086520,에코프로,26627668.0,570112.0,2.1410511802986276,31803,5.578377581948811,367379174000.0,12.08,634000.0,665000.0,656000.0,3.47,458.42,12.92,7408.0,-1521.0,1680.0,1803.0,2933.0,56.0,-45815,39211.0,25722416000.0
005490,POSCO홀딩스,84571230.0,570408.0,0.67447050255743,38725,6.789000154275536,272283095500.0,27.3,471000.0,486500.0,480000.0,2.24,11.58,0.69,-19702.0,-12866.0,5092.0,-4218.0,-2882.0,16.0,-20814,19023.0,9131040000.0
267260,HD현대일렉트릭,36047135.0,455850.0,1.2645942597102378,147032,32.25446967204124,40966638800.0,20.92,87200.0,92600.0,90300.0,3.67,20.0,3.95,-46850.0,-2872.0,7702.0,1614.0,-37822.0,-493.0,-96486,100182.0,9046434600.0
003670,포스코퓨처엠,77463220.0,601842.0,0.7769390428128343,34923,5.80268575473297,204259130500.0,6.46,332000.0,346500.0,343000.0,3.78,224.62,10.74,-4790.0,-8220.0,-1003.0,10275.0,-4479.0,29.0,-29672,30133.0,10335619000.0
011200,HMM,689039496.0,4017702.0,0.5830873300185974,573038,14.262829846514252,82136783710.0,9.62,20750.0,20950.0,20550.0,0.24,1.0,0.49,128621.0,-118903.0,5828.0,18993.0,7420.0,,-708262,701659.0,14419092450.0
039030,이오테크닉스,12319550.0,224220.0,1.820034010982544,61908,27.610382659887613,34410997100.0,19.05,147500.0,157900.0,156300.0,5.97,24.84,3.55,15955.0,4128.0,-322.0,12088.0,5379.0,1003.0,-75143,77863.0,12169986900.0
361610,SK아이이테크놀로지,71297592.0,415226.0,0.5823843251255947,102169,24.605636448584626,35401589700.0,10.35,83000.0,86500.0,85200.0,1.91,0.0,2.79,43393.0,-4817.0,8646.0,19226.0,9717.0,-187.0,-143884,145562.0,12401882400.0
180640,한진칼,66762279.0,256378.0,0.3840162496549886,86792,33.85313872485158,20873032800.0,18.56,77600.0,82900.0,82900.0,6.97,8.17,2.24,44768.0,-13571.0,11569.0,12874.0,-2068.0,,-116611,131560.0,10906324000.0
304100,솔트룩스,11928792.0,4674370.0,39.18561074750905,228307,4.884230388266226,144524392300.0,0.53,26650.0,32650.0,31450.0,18.9,0.0,7.44,126792.0,97372.0,-200.0,10572.0,19048.0,,-347059,355099.0,11167863550.0
000660,SK하이닉스,728002365.0,1846781.0,0.2536778846865422,48788,2.6417858966493593,252186160000.0,53.2,135800.0,137500.0,137500.0,0.81,42.41,1.49,-205512.0,-103138.0,-6910.0,-34939.0,-27731.0,5304.0,138871,-156724.0,-21549550000.0
005935,삼성전자우,822886700.0,714390.0,0.08681511075583066,105998,14.837553717157295,44011793156.0,73.0,61500.0,61900.0,61700.0,0.0,0.0,0.0,19701.0,-1873.0,4300.0,1852.0,14156.0,0.0,-127213,125699.0,7755628300.0
352820,하이브,41652097.0,377790.0,0.907013157104671,24889,6.588051563037666,94534718000.0,20.69,242500.0,257000.0,252000.0,4.78,199.21,3.76,26715.0,15291.0,7131.0,1695.0,-4310.0,,-52530,51604.0,13004208000.0
052690,한전기술,38220000.0,279268.0,0.7306855049712193,90986,32.58017388315167,18169696800.0,5.68,62000.0,66900.0,65300.0,5.49,138.35,4.57,52626.0,-1759.0,-980.0,1833.0,71425.0,,-140750,143612.0,9377863600.0
281740,레이크머티리얼즈,65730548.0,2986310.0,4.54326046391702,291356,9.75638831869431,56109482090.0,5.15,17490.0,19400.0,18860.0,7.83,45.89,14.4,102897.0,6761.0,22895.0,49926.0,7989.0,,-387731,394253.0,7435611580.0
102120,어보브반도체,17780753.0,4140367.0,23.285667373029703,361094,8.72130417424349,61807530920.0,0.36,14580.0,15450.0,14870.0,5.39,19.31,2.03,-12271.0,10906.0,,820.0,46635.0,,-359488,348823.0,5186998010.0
065350,신성델타테크,27483948.0,5037340.0,18.328298394393702,93178,1.8497460961539223,285871516700.0,9.96,56300.0,59000.0,58000.0,3.2,92.5,9.55,-2339.0,-2100.0,-3.0,150.0,-386.0,,-88465,90839.0,5268662000.0
018290,브이티,35798007.0,2723464.0,7.607864873594779,321048,11.788222645865707,41453895280.0,7.48,15860.0,15870.0,15250.0,-0.33,44.59,6.37,-172399.0,15227.0,-2767.0,-152984.0,-64976.0,,-221968,148649.0,2266897250.0
