종목코드,종목명,상장주식수,거래량,거래량(%),외국인순매수,외국인매수(%),거래대금,지분율,시가,고가,종가,등락률,PER,PBR,기관전체순매수,금융투자순매수,보험순매수,투신순매수,사모순매수,은행순매수,개인순매수,외국인기관순매수,외국인기관순매수금액
272210,한화시스템,188919389.0,5743028.0,3.039935726237184,449064,7.819289754464022,109307156310.0,5.28,18120.0,19700.0,19350.0,6.55,0.0,1.81,400109.0,-435468.0,-30039.0,137043.0,155308.0,,-872051,849173.0,16431497550.0
012450,한화에어로스페이스,50630000.0,563979.0,1.1139225755480942,61696,10.93941441082026,74430618200.0,32.53,129100.0,134200.0,133300.0,2.78,33.63,2.35,61793.0,-21793.0,7500.0,29652.0,4948.0,500.0,-121575,123489.0,16461083700.0
180640,한진칼,66762279.0,185531.0,0.27789794293870645,102652,55.32875907530278,14465894300.0,18.33,77400.0,79500.0,78000.0,-0.26,7.69,2.11,-46032.0,-42426.0,-73.0,803.0,-25.0,,-27071,56620.0,4416360000.0
196170,알테오젠,52184478.0,1379642.0,2.6437784814097403,85279,6.181241220548519,124403728200.0,11.13,92000.0,94000.0,90500.0,-1.09,0.0,31.33,-235690.0,-123858.0,-14307.0,-8404.0,-92738.0,,152123,-150411.0,-13612195500.0
030200,KT,257860760.0,684490.0,0.2654494619499299,211291,30.86838376017181,23071611900.0,42.7,33900.0,34250.0,33600.0,-1.61,6.45,0.52,-231692.0,-158235.0,-3530.0,-18660.0,-8909.0,-4622.0,23242,-20401.0,-685473600.0
316140,우리금융지주,751949461.0,1715513.0,0.22814206126547115,553779,32.28066473410578,21856663550.0,37.9,12810.0,12900.0,12690.0,-1.17,3.03,0.32,-625724.0,-522697.0,27804.0,64.0,2479.0,,149502,-71945.0,-912982050.0
015760,한국전력,641964077.0,2051242.0,0.31952597870986477,361325,17.614937681658237,39504251810.0,14.07,18800.0,19450.0,19250.0,2.18,0.0,0.3,206633.0,-220878.0,170683.0,119872.0,22722.0,,-589934,567958.0,10933191500.0
248070,솔루엠,50005551.0,591149.0,1.182166755846766,241529,40.85755029611824,16658273250.0,19.6,27350.0,28400.0,28350.0,3.09,29.72,4.76,16451.0,13163.0,5171.0,6539.0,-11308.0,-374.0,-257030,257980.0,7313733000.0
051910,LG화학,70592343.0,168770.0,0.2390769208496168,13883,8.225988031048171,81625947500.0,42.9,490500.0,490500.0,480500.0,-2.63,20.3,1.08,-39128.0,-30627.0,478.0,-1679.0,-3955.0,122.0,24042,-25245.0,-12130222500.0
035900,JYP Ent.,35517492.0,304238.0,0.8565863828448248,61184,20.110571329025305,30390019900.0,41.62,100000.0,101000.0,100600.0,-0.79,49.34,11.08,-64979.0,-49761.0,-1793.0,-5088.0,388.0,,3974,-3795.0,-381777000.0
055550,신한지주,515504189.0,931521.0,0.18070095643781472,153276,16.45437945038276,35536135550.0,60.22,38800.0,39200.0,37900.0,-3.68,4.48,0.4,-447850.0,-304799.0,-36610.0,-25542.0,-19161.0,0.0,294701,-294574.0,-11164354600.0
348370,엔켐,16272073.0,631158.0,3.878780533986051,67972,10.76941114586205,53643328700.0,4.78,82300.0,87500.0,84600.0,1.81,59.62,4.73,-49891.0,-58329.0,-606.0,-1120.0,24254.0,-22.0,-13301,18081.0,1529652600.0
105560,KB금융,403511072.0,689245.0,0.17081191764671083,108959,15.80845707984824,36445595000.0,72.0,53200.0,53600.0,52600.0,-1.87,4.8,0.42,-259891.0,-275810.0,2355.0,48725.0,-15518.0,-2.0,155515,-150932.0,-7939023200.0
145020,휴젤,12385455.0,85438.0,0.6898252829629594,33523,39.23663943444369,13476686200.0,57.62,151200.0,160000.0,158700.0,3.86,32.99,2.37,1562.0,924.0,59.0,37.0,143.0,,-35004,35085.0,5567989500.0
141080,레고켐바이오,27442344.0,1369269.0,4.989621148980568,81069,5.920604351665013,85656888100.0,11.56,64100.0,65300.0,62000.0,-4.32,0.0,7.2,-189205.0,-38483.0,-11276.0,-56401.0,-58545.0,85.0,148604,-108136.0,-6704432000.0
065350,신성델타테크,27483948.0,1184326.0,4.3091552931187325,107833,9.105009938142032,50970319700.0,9.43,41600.0,44150.0,43250.0,4.09,68.98,7.12,6830.0,6369.0,-11.0,0.0,472.0,,-115354,114663.0,4959174750.0
033100,제룡전기,16062409.0,1535699.0,9.560826150050094,204199,13.296811419425293,34103092700.0,4.07,20400.0,23000.0,22050.0,8.09,28.38,5.0,37824.0,-14340.0,14588.0,62258.0,-32390.0,,-257865,242023.0,5336607150.0
189300,인텔리안테크,10733334.0,542018.0,5.049856829201439,54816,10.113317269906165,42662971900.0,8.94,74700.0,81000.0,81000.0,7.86,46.66,4.19,74539.0,-13630.0,15512.0,40053.0,-10067.0,,-133515,129355.0,10477755000.0
000990,DB하이텍,44398588.0,843708.0,1.900303676324121,81844,9.700512499585164,44732432800.0,21.27,53900.0,54500.0,52500.0,-4.2,4.08,1.39,-224153.0,-4491.0,-4197.0,-50603.0,-23427.0,,137287,-142309.0,-7471222500.0
012330,현대모비스,93655094.0,122990.0,0.13132227489943044,18065,14.688186031384664,28258945500.0,38.78,234000.0,234500.0,227500.0,-3.6,8.38,0.55,-63488.0,-51087.0,-1368.0,-3895.0,-3565.0,0.0,44587,-45423.0,-10333732500.0
018260,삼성에스디에스,77377800.0,157487.0,0.20352995303562518,25406,16.132125191285628,25885669800.0,16.8,168200.0,169000.0,163500.0,-3.6,11.5,1.54,-58767.0,-31119.0,-2056.0,-5027.0,-9167.0,,32627,-33361.0,-5454523500.0
417200,LS머트리얼즈,67652659.0,3533585.0,5.223128036992604,85640,2.423600960497625,163158170250.0,0.57,44900.0,47150.0,46600.0,1.75,284.15,24.83,-17.0,-17.0,0.0,,,,-81335,85623.0,3990031800.0
323410,카카오뱅크,476837137.0,830611.0,0.17419175973284146,145517,17.51927195763119,22682688300.0,15.67,27550.0,27750.0,27200.0,-2.86,49.19,2.27,-341260.0,-281601.0,-18604.0,-23017.0,-53132.0,0.0,176248,-195743.0,-5324209600.0
326030,SK바이오팜,78313250.0,308598.0,0.3940559228483047,36955,11.975126215983254,31632146200.0,8.04,103300.0,104800.0,103900.0,0.78,0.0,25.71,-9525.0,-13695.0,-146.0,2486.0,1825.0,,-26741,27430.0,2849977000.0
161390,한국타이어앤테크놀로지,123875069.0,142403.0,0.1149569490855339,80573,56.580970906511794,6372203300.0,40.44,44750.0,45200.0,44550.0,-1.76,7.87,0.62,-86426.0,-65928.0,-189.0,-637.0,-16621.0,,5907,-5853.0,-260751150.0
192820,코스맥스,11349509.0,176443.0,1.554631129857688,30691,17.394285973373837,20517181500.0,28.67,121600.0,122500.0,115700.0,-5.86,62.95,2.26,-49311.0,-7256.0,-3929.0,-35271.0,3774.0,,17168,-18620.0,-2154334000.0
028260,삼성물산,185591670.0,191084.0,0.10295936234638117,27376,14.32668355278307,24500154500.0,20.08,128100.0,129100.0,128400.0,-0.7,10.3,0.78,-63961.0,-75736.0,1071.0,5305.0,-2242.0,432.0,33866,-36585.0,-4697514000.0
078930,GS,92915378.0,138593.0,0.14916045436526126,85556,61.73183349808432,5588433950.0,23.39,40550.0,40800.0,40100.0,-1.11,1.77,0.3,-101464.0,-37580.0,-1041.0,-8671.0,-2918.0,-1939.0,14575,-15908.0,-637910800.0
000720,현대건설,111355765.0,388439.0,0.34882702301043866,99320,25.5690082612714,13398573100.0,22.78,34300.0,34700.0,34550.0,0.0,9.5,0.5,-104407.0,-56600.0,-1102.0,-3231.0,-8045.0,,-2093,-5087.0,-175755850.0
445180,퓨릿,16769188.0,15418219.0,91.94374229688403,247911,1.6079094479070508,212872460220.0,0.66,11510.0,14740.0,13980.0,23.28,16.68,4.98,-45428.0,587.0,,-4574.0,-41441.0,,-213473,202483.0,2830712340.0
032640,LG유플러스,436611361.0,840142.0,0.19242330251685777,310827,36.99696003770791,8507546930.0,38.53,10130.0,10170.0,10130.0,-0.39,6.57,0.53,-417562.0,-225041.0,-64296.0,-7711.0,-11377.0,,106688,-106735.0,-1081225550.0
009830,한화솔루션,171892536.0,867468.0,0.5046571655676777,81614,9.408300940207592,32720524350.0,23.58,38050.0,38450.0,37450.0,-2.98,19.99,0.79,-167501.0,-140820.0,-2663.0,-11813.0,-14237.0,0.0,96089,-85887.0,-3216468150.0
034220,LG디스플레이,357815700.0,1721169.0,0.4810210954969276,224029,13.016095456053414,23000343790.0,18.94,13350.0,13580.0,13280.0,-0.52,0.0,0.48,-104115.0,-231130.0,66433.0,76066.0,102594.0,0.0,-124226,119914.0,1592457920.0
285130,SK케미칼,17253783.0,257226.0,1.490838270076771,42847,16.65733635013568,18322348900.0,13.3,66800.0,74100.0,71500.0,6.4,7.21,0.57,16099.0,-8240.0,283.0,647.0,-3067.0,,-62087,58946.0,4214639000.0
041510,에스엠,23830901.0,181257.0,0.7605965045131948,31968,17.636836094606,16474230100.0,13.71,91500.0,93100.0,90000.0,-3.54,26.55,3.05,-66731.0,-61751.0,42.0,181.0,-5201.0,,34439,-34763.0,-3128670000.0
034730,SK,73198329.0,105686.0,0.14438307737871994,15975,15.11553091232519,18776131400.0,23.45,179500.0,179900.0,176800.0,-2.05,9.04,0.45,-29313.0,-26596.0,-2431.0,5583.0,-1735.0,410.0,12500,-13338.0,-2358158400.0
017860,DS단석,5861404.0,652663.0,11.134926034786204,9637,1.476566007265618,189428978000.0,0.33,274000.0,303000.0,298500.0,6.99,81.98,10.61,2342.0,496.0,100.0,1862.0,-416.0,,-11166,11979.0,3575731500.0
348210,넥스틴,10278332.0,144759.0,1.4083899994668394,37408,25.841571163105577,10506989800.0,14.15,70600.0,74800.0,74500.0,3.47,16.81,7.38,-5616.0,-13303.0,56.0,1838.0,947.0,-18.0,-30753,31792.0,2368504000.0
086280,현대글로비스,37500000.0,69185.0,0.18449333333333334,14256,20.605622606056226,12673866300.0,48.25,185100.0,186000.0,182000.0,-2.67,5.74,0.99,-16259.0,-16541.0,-164.0,-1231.0,585.0,171.0,2021,-2003.0,-364546000.0
000810,삼성화재,47374837.0,85079.0,0.17958689757602755,10082,11.850162789877643,21803147000.0,53.66,258500.0,260000.0,253500.0,-2.5,8.42,0.92,-25284.0,-23376.0,207.0,297.0,-1204.0,0.0,14863,-15202.0,-3853707000.0
241560,두산밥캣,100249166.0,259646.0,0.2590006584194426,53857,20.742472443249653,12340948500.0,39.72,48600.0,49000.0,47000.0,-5.05,7.32,0.94,-69385.0,-42885.0,989.0,-23940.0,-2811.0,4000.0,20570,-15528.0,-729816000.0
175330,JB금융지주,196982894.0,615884.0,0.3126586210069591,217224,35.27027816926564,6933638660.0,34.12,10970.0,11350.0,11280.0,1.9,3.77,0.48,-25406.0,-137572.0,13029.0,61440.0,11325.0,,-191546,191818.0,2163707040.0
086790,하나금융지주,292356598.0,731439.0,0.25018727300965515,56220,7.686218536337275,31129799000.0,68.56,42550.0,42850.0,42350.0,-1.05,3.59,0.34,-111818.0,-201875.0,11922.0,19044.0,62533.0,0.0,50380,-55598.0,-2354575300.0
361610,SK아이이테크놀로지,71297592.0,236602.0,0.33185131974723636,28935,12.229397891818328,19325248600.0,10.1,80000.0,82900.0,81100.0,0.25,0.0,2.66,-17741.0,-21907.0,1313.0,2316.0,-1330.0,0.0,-13783,11194.0,907833400.0
032830,삼성생명,200000000.0,339935.0,0.16996750000000002,34780,10.231367761483813,22912280862.0,16.98,67800.0,68300.0,67000.0,-1.76,7.6,0.54,-131368.0,-64130.0,-848.0,-2847.0,-3513.0,,96587,-96588.0,-6471396000.0
214450,파마리서치,10320423.0,67065.0,0.6498280157702838,21683,32.331320360843954,7276670900.0,14.38,109500.0,110300.0,109200.0,-1.27,26.85,3.17,-32067.0,-10949.0,-396.0,-15960.0,-4762.0,,11230,-10384.0,-1133932800.0
071050,한국금융지주,55725992.0,190241.0,0.34138647545296275,40589,21.33556909393874,10802979700.0,40.25,58500.0,59000.0,56400.0,-4.73,5.17,0.39,-122395.0,-58104.0,-8596.0,-23803.0,-5208.0,-763.0,81204,-81806.0,-4613858400.0
009410,태영건설,38899098.0,29049850.0,74.68000928967557,734784,2.529389996850242,93472439050.0,4.35,3100.0,3405.0,3245.0,23.85,2.02,0.17,-5368.0,-3626.0,,,-1342.0,,-682756,729416.0,2366954920.0
259960,크래프톤,48362743.0,132017.0,0.27297252349809853,11208,8.489815705553072,25950120300.0,33.16,196300.0,199200.0,194800.0,-0.51,18.26,1.79,-8317.0,-21544.0,2426.0,17172.0,-1720.0,,-2776,2891.0,563166800.0
096530,씨젠,52225994.0,408614.0,0.782395831470436,95377,23.341588883396067,9402851850.0,12.04,22900.0,23250.0,23100.0,0.43,6.44,1.0,-9950.0,-40281.0,16916.0,30058.0,-21284.0,,-85801,85427.0,1973363700.0
298040,효성중공업,9324548.0,192115.0,2.0603143444593774,13460,7.006220232673138,32018626700.0,11.27,157100.0,171100.0,167900.0,6.47,153.05,1.6,16483.0,-3563.0,-36.0,7175.0,5437.0,307.0,-31175,29943.0,5027429700.0
011170,롯데케미칼,42775419.0,94580.0,0.2211082958649686,14838,15.688306195813068,13630119300.0,25.17,145500.0,146900.0,144400.0,-1.23,84.15,0.36,-44265.0,-14283.0,801.0,-15407.0,-1031.0,160.0,32455,-29427.0,-4249258800.0
064350,현대로템,109142293.0,1205532.0,1.1045507354330553,76898,6.378760580391065,32652519150.0,10.75,26550.0,27750.0,27500.0,2.8,15.18,1.97,-56886.0,-67600.0,2859.0,-7766.0,-4172.0,,-15758,20012.0,550330000.0
432720,퀄리타스반도체,10907840.0,3066885.0,28.116336506586087,37715,1.2297494037109316,145575051350.0,3.21,44900.0,50000.0,50000.0,7.18,0.0,0.0,109827.0,-1286.0,,10058.0,100645.0,,-139229,147542.0,7377100000.0
009420,한올바이오파마,52240638.0,1301651.0,2.4916445316000924,46519,3.5738458311790176,55893901450.0,6.82,43200.0,44600.0,42200.0,-2.31,8440.0,12.71,-77075.0,-26036.0,-5776.0,-2985.0,-33045.0,,38214,-30556.0,-1289463200.0
363280,티와이홀딩스,50429268.0,13550379.0,26.870068786245323,393108,2.9010849069240057,66916310535.0,4.12,4415.0,5360.0,4800.0,11.89,1.86,0.11,-44812.0,5461.0,,-6.0,-176.0,,-420599,348296.0,1671820800.0
030000,제일기획,115041225.0,340465.0,0.2959504299437006,99184,29.1319225177331,6456263670.0,25.89,18990.0,19100.0,19010.0,0.05,9.94,1.59,-110973.0,-55145.0,-2121.0,-1763.0,-4114.0,-48100.0,10341,-11789.0,-224108890.0
003550,LG,157300993.0,204529.0,0.13002397257593917,22426,10.964704271765862,16896537700.0,36.28,83800.0,84500.0,81700.0,-3.66,6.58,0.5,-98170.0,-87458.0,-224.0,-2609.0,-4623.0,26.0,73850,-75744.0,-6188284800.0
086450,동국제약,44460000.0,711770.0,1.6009221772379667,109830,15.430546384365737,11851336590.0,15.72,16200.0,16970.0,16860.0,4.33,14.01,1.48,43978.0,-55982.0,19154.0,80899.0,-45020.0,587.0,-120431,153808.0,2593202880.0
086900,메디톡스,7298468.0,75610.0,1.035970836619411,7533,9.962967861393995,18236456500.0,7.66,235500.0,247500.0,246500.0,2.71,44.67,3.63,-391.0,349.0,-5.0,1138.0,-3237.0,,-7920,7142.0,1760503000.0
000080,하이트진로,70133611.0,181964.0,0.2594533454152247,78294,43.02719219186213,4072012250.0,10.97,22300.0,22550.0,22500.0,0.9,18.0,1.33,-36755.0,-22889.0,-1697.0,-6114.0,-1450.0,-1157.0,-41436,41539.0,934627500.0
081660,휠라홀딩스,60752222.0,66974.0,0.11024123529177253,45790,68.36981515214859,2560379150.0,44.22,37800.0,38800.0,38400.0,1.05,6.71,1.23,-40685.0,-34203.0,-2927.0,-802.0,-1702.0,,-8393,5105.0,196032000.0
042700,한미반도체,97339302.0,723327.0,0.7430986098503152,28180,3.895886646012108,43157352400.0,13.68,59500.0,60600.0,59500.0,-2.14,63.37,14.85,286.0,49587.0,-632.0,-5269.0,8327.0,900.0,-7905,28466.0,1693727000.0
236810,엔비티,16975426.0,9221068.0,54.32009776956408,197560,2.1424850136665294,82869647550.0,0.92,8150.0,9660.0,9010.0,15.36,0.0,4.01,-15447.0,5179.0,,-17746.0,-8000.0,,-261832,182113.0,1640838130.0
375500,DL이앤씨,38693623.0,158349.0,0.4092379770175566,46083,29.1021730481405,5800095600.0,28.16,35600.0,37250.0,36700.0,4.11,3.62,0.32,332.0,-16138.0,-1879.0,-137.0,-1096.0,,-65697,46415.0,1703430500.0
307950,현대오토에버,27423982.0,247614.0,0.9029104526104196,8170,3.299490335764537,47500111000.0,3.32,197300.0,197400.0,189500.0,-4.96,45.62,3.51,-53430.0,-3116.0,-6358.0,-3744.0,-17897.0,,44379,-45260.0,-8576770000.0
140860,파크시스템스,6965959.0,38436.0,0.5517689667711222,8593,22.35664481215527,6919691700.0,25.6,180000.0,181800.0,181800.0,-0.44,44.77,10.5,-3280.0,-7353.0,57.0,-81.0,-1422.0,400.0,-4769,5313.0,965903400.0
002380,KCC,8886471.0,21434.0,0.24119810890059734,6730,31.398712326210692,4901566500.0,12.24,225000.0,230500.0,228000.0,-0.22,49.96,0.33,-5463.0,-3371.0,71.0,2715.0,929.0,,-251,1267.0,288876000.0
336260,두산퓨얼셀,65493726.0,1050874.0,1.604541479286123,61894,5.889764139183194,25697301850.0,11.89,23200.0,25000.0,24500.0,4.48,521.28,3.07,173437.0,-22078.0,35566.0,53677.0,41646.0,,-233699,235331.0,5765609500.0
002790,아모레G,82458180.0,152984.0,0.18552919795222256,52708,34.45327615959839,4307861650.0,9.97,28550.0,28700.0,27850.0,-3.13,42.39,0.63,-90510.0,-26882.0,-1682.0,-115.0,-2396.0,,35751,-37802.0,-1052785700.0
011780,금호석유,28547679.0,38792.0,0.13588495232834866,11241,28.97762425242318,5009840300.0,19.56,128700.0,130300.0,128400.0,-0.7,3.44,0.55,-23065.0,-13091.0,-1417.0,-399.0,-6759.0,,11350,-11824.0,-1518201600.0
006280,녹십자,11686538.0,51492.0,0.4406095286730766,11481,22.296667443486367,6502453400.0,17.8,126000.0,127800.0,126800.0,0.79,22.11,1.09,60.0,-4710.0,-48.0,-245.0,-932.0,,-11124,11541.0,1463398800.0
290650,엘앤씨바이오,22684891.0,121738.0,0.5366479389299248,49641,40.77691435706189,3532218950.0,7.57,28700.0,29450.0,29400.0,0.86,147.0,6.81,-23540.0,-26935.0,-11.0,2553.0,1304.0,-451.0,-23337,26101.0,767369400.0
319660,피에스케이,28966714.0,252373.0,0.8712517408774776,66507,26.352660546096452,5461176200.0,20.02,21200.0,22000.0,21950.0,0.92,8.24,1.8,-27413.0,-35301.0,37.0,,-8981.0,-20.0,-45018,39094.0,858113300.0
088980,맥쿼리인프라,,,,110815,,,,,,,,,,708178.0,-89860.0,705172.0,-1321.0,91900.0,,-772361,818993.0,
001430,세아베스틸지주,35862119.0,342689.0,0.9555737629446827,59806,17.45197540627216,7997094900.0,12.17,24050.0,24200.0,22900.0,-5.76,8.9,0.44,-82901.0,-16503.0,-3703.0,-11943.0,-15313.0,,25634,-23095.0,-528875500.0
079370,제우스,10339000.0,1200951.0,11.615736531579458,26485,2.2053356048664767,63980492700.0,3.36,50700.0,55500.0,53300.0,5.54,15.39,1.95,-104139.0,8626.0,864.0,-56292.0,-13470.0,,94250,-77654.0,-4138958200.0
011790,SKC,37868298.0,181572.0,0.479482864532227,14991,8.256228933976605,16034599200.0,12.03,88000.0,90600.0,89100.0,0.34,0.0,1.75,-20405.0,-17325.0,-306.0,-279.0,-200.0,0.0,6468,-5414.0,-482387400.0
005380,현대차,211531506.0,548675.0,0.2593821650378644,6780,1.2357041964733222,107385652600.0,33.6,199100.0,199500.0,193800.0,-3.34,6.79,0.48,-127903.0,-116270.0,-525.0,-6927.0,-12669.0,-135.0,125847,-121123.0,-23473637400.0
128940,한미약품,12562158.0,135738.0,1.0805309087817554,3711,2.7339433320072493,49923667500.0,16.36,360000.0,377000.0,366500.0,2.37,56.19,5.33,-10871.0,-3402.0,391.0,187.0,-1478.0,-68.0,8214,-7160.0,-2624140000.0
001120,LX인터내셔널,38760000.0,263760.0,0.6804953560371517,45674,17.316499848346982,7523316200.0,19.83,28600.0,28950.0,28400.0,-0.53,1.98,0.45,-104544.0,-21531.0,-174.0,-8942.0,-11349.0,,57271,-58870.0,-1671908000.0
036460,한국가스공사,92313000.0,178276.0,0.19312122886267374,51742,29.023536538849875,4404895650.0,5.35,24450.0,24950.0,24650.0,0.2,1.42,0.21,-39941.0,-25728.0,-1808.0,-7816.0,1989.0,0.0,-12632,11801.0,290894650.0
440320,오픈놀,9805000.0,1065652.0,10.868454869964305,101970,9.568789811308006,13348456510.0,1.28,11550.0,13410.0,13410.0,15.01,0.0,5.29,83.0,83.0,,,,,-107536,102053.0,1368530730.0
138040,메리츠금융지주,203372114.0,304173.0,0.14956475301230335,21194,6.967745329138353,17886611400.0,17.2,58400.0,59600.0,58400.0,-0.68,6.95,2.16,-51934.0,-26642.0,-3066.0,9269.0,-7321.0,-679.0,31256,-30740.0,-1795216000.0
383220,F&F,38307075.0,134870.0,0.3520759546376224,14755,10.94016460295099,11448270300.0,13.56,86400.0,86500.0,84200.0,-3.55,7.28,3.49,-49984.0,-12771.0,1560.0,-8097.0,2483.0,324.0,34669,-35229.0,-2966281800.0
017670,SK텔레콤,218833144.0,426315.0,0.19481281135365858,25225,5.916986266023949,21075855200.0,41.1,49600.0,49900.0,49350.0,-1.2,11.98,0.95,-147469.0,-128465.0,2066.0,1221.0,-5786.0,-36257.0,121425,-122244.0,-6032741400.0
282330,BGF리테일,17283906.0,93942.0,0.5435229744943071,9054,9.63786165932171,12813383200.0,31.02,134800.0,137500.0,137300.0,1.63,12.26,2.46,19548.0,-7555.0,40.0,17010.0,4445.0,374.0,-28815,28602.0,3927054600.0
138930,BNK금융지주,322088438.0,565283.0,0.17550552373444714,174512,30.87161651774421,3947567990.0,34.1,6980.0,7030.0,6990.0,-0.29,2.91,0.23,-198186.0,-188010.0,-480.0,-2767.0,-5593.0,,20382,-23674.0,-165481260.0
035760,CJ ENM,21929154.0,76591.0,0.34926563970502467,16958,22.140982621979084,5373338700.0,13.34,70500.0,71500.0,69900.0,-1.83,0.0,0.41,-28210.0,-22466.0,-2130.0,-3194.0,-4118.0,,10926,-11252.0,-786514800.0
102120,어보브반도체,17780753.0,3782224.0,21.271450089880894,83998,2.220862645892998,56049569950.0,0.76,14100.0,15410.0,15280.0,3.8,19.84,2.08,79108.0,-371.0,,15709.0,63770.0,,-240949,163106.0,2492259680.0
050890,쏠리드,61221640.0,679104.0,1.1092548321149187,186170,27.41406323626425,4026387070.0,6.67,6060.0,6060.0,5910.0,-2.8,12.06,1.57,-230111.0,-1122.0,-13218.0,-3127.0,27843.0,,63739,-43941.0,-259691310.0
064760,티씨케이,11675000.0,39502.0,0.3383468950749465,9623,24.36079185864007,4505497700.0,67.56,114500.0,115600.0,115600.0,-1.45,14.35,3.24,-11363.0,-10962.0,-155.0,-1788.0,29.0,,1523,-1740.0,-201144000.0
131970,두산테스나,17006566.0,208674.0,1.227020199139556,18468,8.850168204951265,12350161700.0,8.19,59200.0,60000.0,59800.0,-1.48,19.42,2.83,-18624.0,-26402.0,-7760.0,10522.0,61.0,1500.0,3250,-156.0,-9328800.0
005300,롯데칠성,9278884.0,17264.0,0.18605685769969751,7330,42.458294717330865,2536721400.0,11.38,146500.0,148400.0,147900.0,0.48,11.6,0.99,-4092.0,-3585.0,33.0,-3562.0,2541.0,,-3269,3238.0,478900200.0
000150,두산,16523835.0,63043.0,0.38152765384064896,11785,18.693590089304127,5712080400.0,10.67,91600.0,92300.0,90000.0,-2.81,0.0,0.68,-7493.0,-6416.0,11.0,429.0,-1024.0,,-4618,4292.0,386280000.0
087010,펩트론,20626853.0,817291.0,3.962267050625706,28075,3.4351289809871886,30530026500.0,7.23,36900.0,38550.0,37200.0,0.0,0.0,14.45,-19104.0,7514.0,1215.0,-13284.0,1206.0,,-5190,8971.0,333721200.0
036810,에프에스티,21756789.0,158575.0,0.7288529571160524,42716,26.937411319564873,3843152350.0,2.2,24550.0,24550.0,24550.0,-1.01,10.95,1.97,-28968.0,-24163.0,-71.0,3237.0,-7971.0,,-15306,13748.0,337513400.0
251270,넷마블,85953502.0,98689.0,0.1148167296313302,18035,18.2745797403966,5672397800.0,23.7,57600.0,58600.0,56900.0,-1.9,0.0,0.85,-20940.0,-19927.0,3782.0,5458.0,12212.0,,4382,-2905.0,-165294500.0
103590,일진전기,37080390.0,845762.0,2.2808875526929464,91058,10.766385815394875,9637644920.0,1.98,10540.0,11800.0,11330.0,5.49,18.36,1.29,15623.0,-29100.0,,17845.0,-9522.0,,-106099,106681.0,1208695730.0
067000,조이시티,69862693.0,1421637.0,2.034901517466554,342248,24.074218664820908,4261609235.0,4.06,2845.0,3065.0,2975.0,4.57,63.3,2.06,95212.0,43803.0,,,51409.0,,-444533,437460.0,1301443500.0
